SA12018_V1_00,kuli_MPIAgg
"7002946",0.714704459890778
"7002948",0.717727713916758
"7002952",0.694645034581195
"7002960",0.774416900940666
"7002967",0.750915838000514
"7002971",0.788731000089086
"7002981",0.662243369102505
"7002985",0.72336943828281
"7002990",0.599681143221557
"7002999",0.675711495839402
"7003002",0.763189839607634
"7003008",0.748435406573142
"7003010",0.710450039031318
"7003012",0.668298019854967
"7003013",0.696306051190336
"7003017",0.71214770664013
"7003022",0.705053717158901
"7003036",0.666248612576152
"7003038",0.687236217783935
"7003040",0.68375213056027
"7003041",0.720887205197198
"7003049",0.65954972167243
"7003051",0.65946425560212
"7003054",0.743162119717106
"7003063",0.710685745024373
"7003084",0.752221046119875
"7003071",0.747431927131514
"7003073",0.784084847790212
"7003074",0.712072072271446
"7003075",0.772116372875838
"7003077",0.74914600816919
"7003078",0.6984074989704
"7003085",0.69366536812513
"7003088",0.831757808177678
"7003090",0.700925593158416
"7003091",0.684971034206652
"7003092",0.754410926617771
"7003097",0.743127549647963
"7003098",0.765800193237538
"7003100",0.700849074548906
"7003105",0.787759546185396
"7003107",0.736913397311279
"7003109",0.77740969962245
"7003117",0.657311970217371
"7003118",0.599374194768733
"7003122",0.679982668579381
"7004548",0.625605573779644
"7004549",0.765721010724029
"7004551",0.656738674702855
"7004552",0.693466606490826
"7004554",0.615443416574845
"7004558",0.62697697106758
"7004570",0.8405465063116
"7004562",0.577044289995108
"7004563",0.512496180142541
"7004699",0.753954956041087
"7004706",0.843724087263943
"7004715",0.699706853909593
"7004726",0.782096432862432
"7004846",0.722409542206
"7004848",0.682833606988786
"7004849",0.640472072935445
"7004854",0.759674246808824
"7004858",0.805628557294208
"7004879",0.865685429899863
"7004880",0.937502249610872
"7004884",0.826158278007138
"7004885",0.833045977214911
"7004891",0.795905937887387
"7004894",0.836534267917265
"7004895",0.834879672588403
"7004896",0.873605080458897
"7004899",0.901914067303029
"7004913",0.888443391675246
"7004918",0.805639134267954
"7004919",0.824352329405127
"7005093",0.880405049466329
"7005066",0.696855879075442
"7005067",0.746353776092101
"7005070",0.600094309643681
"7005071",0.521187375514115
"7005072",0.550478600870885
"7005073",0.539409191619284
"7005083",0.902873189575158
"7005084",0.959614986456864
"7005085",0.945083175666833
"7005075",0.685597265497192
"7005076",0.850840733486302
"7005077",0.845524886994814
"7005079",0.938070756909679
"7005087",0.937364408982878
"7005097",0.890789019271334
"7005098",0.81902208406156
"7005099",0.900927061616328
"7005102",0.914289928488287
"7005103",0.879841297013919
"7005104",0.783717126627957
"7005124",0.869648026770324
"7005106",0.805259515714634
"7005107",0.891247412077275
"7001969",0.518748140703589
"7001937",0.399505575862041
"7001870",0.376304701559608
"7001872",0.480472366419136
"7001878",0.354167028971034
"7007857",0.473371077842115
"7007858",0.334229760743813
"7007859",0.135831842062131
"7008048",0.603029415368997
"7008049",0.579055909967997
"7008062",0.599094018215954
"7008063",0.651679692248877
"7008064",0.559922257345112
"7008065",0.590822087864401
"7008066",0.520476808479977
"7008157",0.231025829404862
"7008230",0.419618944750783
"7008318",0.589013601225742
"7008311",0.599213205557287
"7008317",0.539253948256242
"7008319",0.529513147139154
"7008420",0.595418139223025
"7008413",0.635923451632094
"7008414",0.605719836096749
"7008418",0.627871529341761
"7008419",0.657401811881734
"7008421",0.659836767555768
"7008429",0.568097038337481
"7008430",0.617010983450562
"7008431",0.586495066522652
"7008434",0.573368637418613
"7008537",0.769740369180111
"7008553",0.705168657216577
"7008554",0.688967741212414
"7008557",0.731981063356234
"7008561",0.644021232808894
"7008564",0.647719207960063
"7008566",0.60583646509876
"7008666",0.666535471806809
"7008668",0.70043609573746
"7009399",0.670251811693103
"7009400",0.675133872044914
"7009465",0.746125429214746
"7009402",0.702327392590693
"7009406",0.674151145437507
"7009409",0.6748256554243
"7009410",0.703359287489214
"7009412",0.665148431029163
"7009413",0.694754482053266
"7009419",0.606976832403103
"7009414",0.583612588766968
"7009415",0.671262982580431
"7009416",0.693082968148528
"7009417",0.676370544636118
"7009383",0.597645946309063
"7009385",0.673086956239785
"7009389",0.55707415820148
"7009390",0.670178730773095
"7009391",0.641901160054743
"7009393",0.582416054613755
"7009394",0.479586106314763
"7009422",0.535894777253835
"7009423",0.617364208710432
"7009427",0.563256145224536
"7009429",0.498928424832278
"7009430",0.550739740370766
"7009432",0.442550299965549
"7009433",0.488270295861357
"7009434",0.483460464637484
"7009435",0.41472873310028
"7009438",0.732151978648472
"7009445",0.400109835819914
"7009467",0.711961887707911
"7009471",0.688722534898967
"7009492",0.588237962048648
"7009494",0.569643846630632
"7009503",0.562070316241134
"7009510",0.532101984541357
"7009513",0.584945745156973
"7009517",0.537374497847759
"7009524",0.479240655562009
"7003047",0.58639667224127
"7002082",0.659976117676528
"7002084",0.624025130184629
"7002081",0.644838824720798
"7002078",0.593343463370439
"7002073",0.680170059219893
"7002066",0.755491672865633
"7002058",0.602845558237092
"7002055",0.592677138433987
"7002048",0.530735071686707
"7002038",0.516310425307634
"7002035",0.517413175957254
"7002045",0.558425299870947
"7002032",0.549148753077662
"7002031",0.542714849466031
"7002023",0.507200633302852
"7002028",0.550766965439782
"7002864",0.778417259288136
"7002865",0.652963537509849
"7002870",0.76241022867047
"7002886",0.767624762593875
"7002887",0.716836983280734
"7003032",0.653039644828908
"7002976",0.630319341322087
"7002977",0.667133288707177
"7002978",0.616212470161872
"7002980",0.6888053797019
"7002986",0.650635195504636
"7002987",0.628974339210119
"7002989",0.628433782812358
"7002992",0.678114335295984
"7002993",0.67347293320459
"7002998",0.675280194173242
"7003000",0.759179043060039
"7003001",0.726440331322461
"7003003",0.691461196633644
"7003007",0.712297694928657
"7003011",0.691108443094227
"7003016",0.694920768995349
"7003031",0.71447181163884
"7003034",0.683855486271184
"7003018",0.644723543908084
"7003021",0.675299577715521
"7003023",0.749706702852051
"7003029",0.786874437931817
"7003039",0.74165101737379
"7003042",0.690244116184546
"7003046",0.615174289763317
"7004469",0.868740192081554
"7002561",0.599138662321402
"7002559",0.577528774117007
"7002560",0.677823121568305
"7002535",0.625203818939242
"7002517",0.615551376328081
"7002509",0.401056020857744
"7002471",0.642993639954489
"7001815",0.42950203648821
"7002326",0.301553183938052
"7002340",0.341086762326851
"7002323",0.485290957006682
"7002357",0.563070104615977
"7002335",0.358124725724467
"7002346",0.386521015981296
"7002347",0.383814512503655
"7002351",0.448561108642514
"7002359",0.522852731221344
"7002371",0.603878514031278
"7002372",0.546020457534957
"7002374",0.546194248000978
"7002378",0.550537915644094
"7002381",0.650298265754156
"7002383",0.5978897015377
"7002387",0.616899857101731
"7002390",0.636970984082258
"7002396",0.616751040473219
"7002400",0.478718315475182
"7002440",0.567923980486363
"7002442",0.570724361861002
"7002443",0.572780929504801
"7002444",0.542083694632097
"7002445",0.591521060041794
"7002446",0.565263257624171
"7002450",0.58559380895809
"7002454",0.548086553512832
"7002456",0.596273229051164
"7002460",0.635277430519631
"7002465",0.576099036004678
"7002467",0.541462000193072
"7002474",0.62243285334662
"7002475",0.678577616646014
"7002496",0.547563258000135
"7002497",0.517603857004739
"7002500",0.53191175449703
"7002501",0.405720360255667
"7002503",0.421214833994068
"7002505",0.401161633746233
"7002516",0.594153952731438
"7002519",0.633937769143881
"7002520",0.661870606373292
"7002522",0.597819281685599
"7002523",0.586399210786357
"7002525",0.60914007664908
"7002526",0.580439181168812
"7002531",0.604248393846883
"7002532",0.595819384971965
"7002533",0.62671279062046
"7002534",0.558754841337267
"7002536",0.63133135556344
"7002540",0.576944994140666
"7002550",0.682151817044209
"7002553",0.680119068046638
"7002554",0.676912508406004
"7002555",0.681566483684535
"7002557",0.695662827166339
"7002562",0.643160789019301
"7004438",0.850034198075514
"7004360",0.719345696629125
"7004349",0.705820055646424
"7007463",0.805104228943357
"7002314",0.38862446217893
"7002470",0.497155846345499
"7002449",0.561796005021704
"7002429",0.599606405577972
"7002419",0.58266537282651
"7002428",0.618555132939572
"7002424",0.628943740786297
"7002410",0.337763322101047
"7002415",0.235008872038112
"7002413",0.286725901598499
"7002411",0.274597307163086
"7002412",0.290163007937635
"7001822",0.561710169425672
"7001819",0.537777663030126
"7001808",0.415197328818561
"7002325",0.286819879791748
"7002324",0.212929729793459
"7002321",0.472282367388612
"7002328",0.264994690614151
"7002329",0.221308464629898
"7002330",0.318647171788256
"7002341",0.367286340756892
"7002342",0.243730358307828
"7002334",0.376493160172383
"7002338",0.349797382868132
"7002339",0.387975701233603
"7002344",0.341053630198614
"7002348",0.283031638892344
"7002349",0.340672543124607
"7002350",0.323736254257231
"7002353",0.437467314334121
"7002358",0.418010164597271
"7002360",0.418559189537509
"7002363",0.504620695993782
"7002364",0.497866538317004
"7002376",0.521086553814424
"7002377",0.505994436824404
"7002388",0.611673336186351
"7002389",0.480032082580786
"7002394",0.528238763333986
"7002395",0.292029880207843
"7002404",0.367588745342569
"7002406",0.402460561676566
"7002408",0.345500469998088
"7002409",0.392281086815823
"7002422",0.616656644793992
"7002420",0.583516661684261
"7002437",0.558880595681448
"7002438",0.588271180638444
"7002439",0.579089772846607
"7002448",0.614324422318331
"7002451",0.53806656142847
"7002453",0.567651811528683
"7002455",0.483436663632138
"7002466",0.469934856974774
"7002458",0.463766627369382
"7002459",0.570759489244005
"7002463",0.479981729102791
"7002468",0.485189618298308
"7002469",0.479063143327674
"7004323",0.814147209978713
"7004337",0.70510675258345
"7004347",0.630859409972614
"7004348",0.669616815321426
"7004352",0.639564758170184
"7004353",0.690856751785953
"7004424",0.709087139565241
"7004425",0.698212840385429
"7007419",0.784670044879985
"7007416",0.717774696109862
"7007417",0.775301775801014
"7007414",0.766743301668953
"7007415",0.87050668950289
"7007455",0.774947906280989
"7007458",0.718909515724562
"7007459",0.753292653109862
"7007460",0.774835482645002
"7007461",0.784997403156978
"7007497",0.739203077252622
"7007498",0.608789873790049
"7007494",0.768222363354499
"7004423",0.913100231459526
"7004420",0.812977012103717
"7004375",0.682181399188063
"7004439",0.89121293517912
"7002414",0.320515692783109
"7002366",0.567465721925458
"7001816",0.420513970561146
"7001821",0.509897655552151
"7002322",0.452699636732934
"7002327",0.19890279534717
"7002332",0.368154899359334
"7002336",0.29703857339795
"7002345",0.39067794221779
"7002362",0.42879085412833
"7002365",0.644973869333501
"7002367",0.543225693472449
"7002368",0.60444259079186
"7002369",0.601981392239888
"7002370",0.636111902634084
"7002373",0.518568114671136
"7002384",0.668973007348928
"7002385",0.641642217807262
"7002391",0.603171870032372
"7002392",0.502540558240766
"7002398",0.624876758600996
"7002399",0.454193664313266
"7002401",0.386180644507989
"7002430",0.560793018897232
"7002402",0.392082693372027
"7002403",0.36354147956995
"7002407",0.3438009571952
"7002421",0.585757978531979
"7002425",0.605302648216018
"7002426",0.621501570259582
"7002427",0.615493845435509
"7002418",0.569989174134555
"7002435",0.577965590562925
"7002436",0.563885842740104
"7002452",0.526783814144035
"7002457",0.475432427094415
"7002461",0.631215974319088
"7002464",0.563641883959998
"7002479",0.618417612182364
"7002487",0.287028767383038
"7002524",0.616985958630033
"7002545",0.65148227554699
"7002546",0.619566978315445
"7002549",0.629616074114359
"7002552",0.650079667926536
"7002563",0.586280273324907
"7004325",0.795058642305724
"7004326",0.760967431754229
"7004354",0.719959208219832
"7004355",0.732353911709975
"7004361",0.763184394009611
"7004362",0.723064368886575
"7004378",0.733426035320506
"7004385",0.73109799134722
"7004411",0.883839648030299
"7004416",0.902723965858384
"7004422",0.765317963014262
"7004428",0.748276952635597
"7004490",0.70292532002145
"7004492",0.731484310784028
"7004496",0.708504807884827
"7004503",0.794659298971978
"7004504",0.855893416981606
"7007452",0.679285833296298
"7007468",0.678715292650365
"7007418",0.817595413507289
"7007420",0.866363413984863
"7007422",0.818147662844518
"7007426",0.752449466199904
"7007430",0.750189539872826
"7007431",0.756293587875179
"7007434",0.721897787063886
"7007437",0.672057213966455
"7007438",0.699417218756805
"7007439",0.708273478635225
"7007440",0.666477293338775
"7007442",0.656801509610747
"7007444",0.631460494942627
"7007447",0.654764425366061
"7007448",0.736696169993148
"7007449",0.648069584610677
"7007454",0.761679394229449
"7007456",0.791379966215221
"7007462",0.701420428795847
"7007467",0.787196421951806
"7007472",0.687621950754281
"7007475",0.742831681393446
"7007476",0.739950086992486
"7007477",0.802065127244205
"7007478",0.818372495227075
"7007481",0.7510608239437
"7007483",0.74981864204098
"7007484",0.795563322242786
"7007485",0.788715563588825
"7007490",0.843671685892845
"7007492",0.764215882983753
"7007493",0.724668050989719
"7007511",0.726585579550636
"7007515",0.73198874373811
"7007516",0.778202782115936
"7007507",0.789214488011873
"7007519",0.671695614110173
"7001991",0.560836055895978
"7002008",0.581181653429554
"7001988",0.676390968820427
"7001983",0.564243966887416
"7002080",0.575771191849565
"7002077",0.564429111107232
"7002037",0.475614125336789
"7002064",0.613425262885158
"7002046",0.510171098887952
"7002047",0.585367111193215
"7002053",0.60091334039465
"7002052",0.567549479889435
"7002050",0.623313918079675
"7002039",0.462506672846861
"7002044",0.48713447649985
"7002030",0.502690146727037
"7002026",0.523867609150958
"7002027",0.570755466928005
"7002029",0.527922975088575
"7002022",0.521928837610648
"7002021",0.481745748985132
"7002019",0.505481299428681
"7009508",0.538875834666838
"7009488",0.624844603769792
"7009495",0.609161305357912
"7009489",0.667803502721036
"7009504",0.631366357347741
"7008681",0.715612894062442
"7008667",0.70902869679002
"7009444",0.467860535940909
"7001828",0.566202620862708
"7001850",0.523587407212958
"7001855",0.571578093359735
"7001853",0.601269727061685
"7001844",0.470595222461548
"7001845",0.478528756579197
"7001854",0.570225324042981
"7001914",0.569652239865105
"7001852",0.638329604132826
"7001908",0.630248148199214
"7001901",0.656272819938923
"7001840",0.465047939187113
"7001896",0.634238895394155
"7001909",0.622165225197695
"7001922",0.563275842230669
"7001917",0.607439691293637
"7001920",0.496937557582687
"7001976",0.616445759548435
"7001978",0.600282762304681
"7001973",0.572485506050187
"7001965",0.537135566818341
"7001941",0.522241541528949
"7001982",0.556210030289377
"7001943",0.526436990654699
"7002042",0.468585358755468
"7002067",0.734545160654287
"7003337",0.120575538149463
"7003338",0.368093195203362
"7003341",0.470738753088783
"7003366",0.565524916708349
"7003370",0.434897968730012
"7003375",0.303533795390384
"7003377",0.399270486353604
"7003382",0.464417811143047
"7003394",0.0989050959961236
"7006061",0.642926363321342
"7006137",0.720485843200239
"7006142",0.784041505499442
"7006177",0.622786702177193
"7006213",0.601912576914529
"7006256",0.707464144231689
"7006338",0.622859978396155
"7006371",0.824349205657733
"7006497",0.676043016078556
"7006543",0.836205627487781
"7006589",0.752416384220662
"7006605",0.868970466151579
"7006619",0.600825862824763
"7006626",0.679496983872313
"7006641",0.618345863917495
"7006661",0.7502393091166
"7006945",0.82699076463396
"7006961",0.91315909853595
"7006985",0.635301478458184
"7006986",0.682354205722185
"7006987",0.678070263257145
"7007007",0.753490380582454
"7007017",0.555240203243287
"7003345",0.446529745774193
"7003342",0.352179219141869
"7003343",0.502522381831795
"7003346",0.371198281285846
"7003336",0.418245784307706
"7003339",0.501375234254104
"7003340",0.423494540654792
"7003344",0.424550260150104
"7003347",0.368226421312189
"7003348",0.246548818405005
"7003353",0.422216534403493
"7003354",0.357035153863168
"7003355",0.420060788084011
"7003356",0.36211127567593
"7003349",0.243282944900697
"7003350",0.295861724948161
"7003351",0.299590726988886
"7003352",0.326274634545969
"7003357",0.453015648147243
"7003358",0.44098821778086
"7003359",0.428879447353306
"7003360",0.442124639404125
"7003361",0.438402504563034
"7003362",0.473362839076082
"7003367",0.522526364962434
"7003368",0.50688008473997
"7003369",0.294493653185523
"7003363",0.286791439852567
"7003364",0.284408568243969
"7003365",0.329385451448596
"7003381",0.533506227560655
"7003376",0.400046201896128
"7003378",0.499193644431281
"7003379",0.498253485179411
"7003380",0.428491483242034
"7003373",0.343286687842843
"7003374",0.317307088056291
"7003385",0.281226970425626
"7003386",0.223563836268977
"7003387",0.224785032146778
"7003388",0.279460183305433
"7003391",0.269806596882045
"7003392",0.224376778006362
"7003393",0.254795492079203
"7003395",0.107785982526033
"7005945",0.599274828097397
"7006037",0.624084769280811
"7006038",0.650973121656289
"7006039",0.634771856057363
"7006064",0.693317820245729
"7006090",0.675649201812752
"7006095",0.762108851110252
"7006108",0.761803023928545
"7006111",0.76138056613462
"7006112",0.838457375308582
"7006120",0.689813813331174
"7006148",0.659455562738122
"7006174",0.605183682667152
"7006171",0.673569172228747
"7006173",0.631996113401547
"7006178",0.687745707991386
"7006185",0.568602120423473
"7006192",0.665355549408168
